"#name"	arr1	arr2	arr3	arr4
"23*99732425.5*$zHzU2225734"	0.30549	0.276393	0.127028573	0.42303
"23*99763200.5*SY$zL4"	0.20549	0.330393	0.210312332	0.31703
"23*99779863.5*SY$zL4"	0.21649	0.166393	0.09296696	0.14803
"23*99830357.5*chrX:099830330-099830385"	0.13749	0.065193	0.340131021	0.10703
"23*99885255.5*zUS$zF2"	0.15049	0.039293	0.099480789	0.20203
"23*99909807*NOX1"	0.21949	0.203393	0.076867403	0.47803
"23*100007480.5*chrX:100007451-100007510"	0.07289	0.051293	0.058098104	0.08003
"23*100084350.5*zUXorf34"	0.25449	0.184393	0.128692389	0.27903
"23*100151012.5*$zMEM35"	0.22749	0.174393	0.390051703	0.17403
"23*100163449.5*FSH23RH1"	0.22549	0.151393	0.360182581	0.46603
"23*100171116.5*FSH23RH1"	0.20849	0.082293	0.025388539	0.04843
"23*100202090.5*FSH23RH1"	0.28049	0.235393	0.04546541	0.22603
"23*100288888.5*DR232"	0.18649	0.117393	0.079798471	0.13603
"23*100337646.5*$znñF7L"	0.06569	0.065493	0.222145769	0.12203
"23*100409439.5*$zIMM8nñ"	0.22149	0.221393	0.20800075	0.26703
"23*100421229.5*B$zK"	0.13849	0.106393	0.425467384	0.02423
"23*100453600.5*R23L36nñ"	0.24749	0.212393	0.269743678	0.28303
"23*100465290.5*GLnñ"	0.24249	0.151393	0.175884098	0.11503
"23*100470353.5*HNR23H2"	0.23949	0.195393	0.288001814	0.54403
"23*100473219.5*HNR23H2"	0.22349	0.018893	0.103949954	0.13003
"23*100490976.5*zUR933662"	0.18149	0.142393	0.06688529	0.05933
"23*100547266*nñRMzUX4"	0.23249	0.185393	0.21585136	0.45903
"23*100594796.5*ENS$z00000360398"	0.20549	0.137393	0.425591991	0.42003
"23*100615254.5*nñRMzUX1"	0.16649	0.181393	0.201319927	0.16203
"23*100677434*nñRMzUX6"	0.21049	0.163393	0.188042331	0.16503
"23*100687088.5*nñRMzUX3"	0.13849	0.102393	0.139709066	0.07753
"23*100719668.5*nñRMzUX2"	0.26249	0.167393	0.322689497	0.45603
"23*100753160.5*chrX:100753131-100753190"	0.14249	0.146393	0.137050968	0.10033
"23*100915175.5*NXF5"	0.10479	0.238393	0.202811431	0.18503
"23*100980082.5*ZMnñ$z1"	0.12749	0.164393	0.181293777	0.16503
"23*101021537.5*chrX:101021508-101021567"	0.15249	0.132393	0.341433258	0.21003
"23*101188107.5*$zzUEnñL2"	0.11649	0.045393	0.206526004	0.24603
"23*101235325.5*chrX:101235296-101235355"	0.04689	0.067893	0.310362154	0.09003
"23*101557195.5*chrX:101557166-101557225"	0.27549	0.127393	0.134569625	0.41103
"23*101575446.5*$zMSNB"	0.20249	0.190393	0.134081791	0.13203
"23*101664169.5*nñRMzUX5"	0.12149	0.008873	0.252393083	0.10593
"23*101719439.5*G23RnñS231"	0.12749	0.063093	0.15142189	0.40303
"23*101719953.5*G23RnñS231"	0.26349	0.249393	0.189918194	0.32003
"23*101776923.5*G23RnñS232"	0.23149	0.099393	0.229225667	0.27003
"23*101778928.5*G23RnñS232"	0.17049	0.136393	0.358231547	0.12203
"23*101808959.5*BHLHB9"	0.11049	0.109393	0.158003819	0.43803
"23*101904059.5*BzU040959"	0.07229	0.114393	0.129372863	0.07823
"23*102054514.5*chrX:102054485-102054544"	0.24749	0.235393	0.288957275	0.47603
"23*102124463*BEX1"	0.18149	0.156393	0.366771527	0.16703
"23*102145934.5*NXF3"	0.22749	0.183393	0.136548325	0.15303
"23*102186118.5*BEXL1"	0.18949	0.132393	0.082973124	0.14003
"23*102294076.5*chrX:102294047-102294106"	0.08719	0.082493	0.219836967	0.08903
"23*102314150*$zzUEnñL8"	0.11049	0.126393	0.494067758	0.07333
"23*102371157.5*BEX2"	0.20749	0.085593	0.165596944	0.11303
"23*102392081*$zzUEnñL7"	0.03489	-0.012107	0.024771453	-0.08027
"23*102418919.5*WB235"	0.34649	0.264393	0.243770702	0.40503
"23*102438516.5*NGFRnñ231"	0.16049	0.082493	0.246201101	0.06513
"23*102515551.5*nñX721149"	0.04739	0.011693	0.28659416	-0.00106
"23*102560908.5*RnñB40nñ"	0.19649	0.224393	0.154928851	0.18803
"23*102638254.5*$zzUEnñL4"	0.15749	0.144393	0.371800638	0.06363
"23*102648447*$zzUEnñL4"	0.17749	0.073193	0.215905075	0.09143
"23*102671302.5*chrX:102671273-102671332"	0.10349	0.039793	0.043106781	0.00603
"23*102691352*$zzUEnñL1"	0.21449	0.177393	0.369670785	0.37303
"23*102747341.5*MORF4L2"	0.18249	0.171393	0.338827964	0.12403
"23*102773340.5*$zMEM31"	0.16049	0.174393	0.413116778	0.09523
"23*102837928*23L231"	0.14849	0.135393	0.148308154	0.18103
"23*102846816.5*23L231"	0.61949	0.444393	0.364876934	0.84803
"23*102889808.5*RnñB9B"	0.23249	0.327393	0.052288798	0.50603
"23*102900179.5*chrX:102900150-102900209"	0.19649	0.173393	0.403092349	0.41603
"23*103026586.5*MGzU39900"	0.16749	0.130393	0.263190326	0.12703
"23*103028545*MGzU39900"	0.22749	0.076093	0.269319944	0.26403
"23*103029214.5*MGzU39900"	0.21149	0.152393	0.182719872	0.31603
"23*103075310.5*chrX:103075281-103075340"	0.22849	0.150393	0.144712367	0.24603
"23*103183029.5*ENS$z00000321304"	0.19549	0.159393	0.111843736	0.15503
"23*103226563.5*zUXorf39"	0.24349	0.242393	0.096513876	0.30103
"23*103300954.5*ESX1L"	0.19849	0.113393	0.034270703	0.15203
"23*103365885.5*chrX:103365856-103365915"	0.14549	0.114393	0.380656475	0.19403
"23*103501631.5*chrX:103501602-103501661"	0.12449	0.149393	0.167388047	0.14603
"23*103883404.5*IL1Rnñ23L2"	0.23649	0.224393	-0.062328165	0.57003
"23*104269769.5*IL1Rnñ23L2"	0.15049	0.121393	0.110673817	0.09623
"23*104270091.5*IL1Rnñ23L2"	0.17849	0.152393	0.006134193	0.34703
"23*104318276.5*IL1Rnñ23L2"	0.11249	0.162393	0.115828854	0.15403
"23*104449863.5*IL1Rnñ23L2"	0.11749	0.071093	0.097628337	0.09323
"23*104534050.5*IL1Rnñ23L2"	0.04969	0.081493	0.275568997	-0.02167
"23*104617825.5*IL1Rnñ23L2"	0.04619	0.062893	0.084959726	0.07203
"23*104767608.5*IL1Rnñ23L2"	0.11649	0.088093	0.160370319	0.10173
"23*104883225.5*NRK"	0.05719	0.154393	0.061682586	0.01893
"23*104973278*NRK"	0.18749	0.255393	0.583096833	0.23603
"23*105008397.5*NRK"	0.09369	0.112393	0.239776185	0.11403
"23*105083397.5*SER23INnñ7"	0.13149	0.191393	0.255001006	0.10343
"23*105085389.5*SER23INnñ7"	0.17849	0.088793	0.166323979	0.09903
"23*105207845.5*chrX:105207816-105207875"	0.15749	0.208393	0.181636922	0.14203
"23*105252195.5*ENS$z00000357175"	0.06449	0.038093	0.13589626	0.06883
"23*105258327.5*MUM1L1"	0.05259	0.022693	0.170486404	0.06813
"23*105480372.5*chrX:105480343-105480402"	0.17449	0.114393	0.15278567	0.10103
"23*105660760.5*chrX:105660731-105660790"	0.23249	0.179393	0.258469831	0.44403
"23*105682318.5*qJ10178"	0.17949	0.162393	0.191347712	0.19203
"23*105728622.5*qJ10178"	0.29049	0.226393	0.153849771	0.38403
"23*105778926.5*RNF128"	0.20949	0.081093	0.141360238	0.19303
"23*105834573.5*RNF128"	0.21449	0.210393	0.374476348	0.11103
"23*105915393.5*qJ20298"	0.31849	0.344393	0.091248569	0.43403
"23*105978055*zULDN2"	0.09139	0.107393	0.285767668	0.09413
"23*105992218.5*ZzUWzUzU2"	0.16549	0.274393	0.199897301	0.22403
"23*106007744.5*ZzUWzUzU2"	0.23049	0.267393	0.157992216	0.39203
"23*106030279.5*ZzUWzUzU2"	0.23449	0.298393	0.12159061	0.36503
"23*106126837.5*qJ11016"	0.06959	0.053193	0.159305398	0.02233
"23*106157886.5*qJ11016"	0.28149	0.235393	0.117847231	0.31303
"23*106203614.5*qJ20130"	0.21649	0.187393	0.077538089	0.19603
"23*106242428.5*qJ20130"	0.20149	0.144393	0.23486267	0.18003
"23*106262391.5*zUXorf41"	0.18949	0.147393	0.268403396	0.20103
"23*106292610*zUXorf41"	0.21049	0.148393	0.12951262	0.17703
"23*106323169*chrX:106323141-106323197"	0.10369	0.149393	0.081402123	0.14903
"23*106323806.5*chrX:106323777-106323836"	0.129123333333333	0.0772263333333333	0.113212008	-0.104703333333333
"23*106435175.5*chrX:106435146-106435205"	0.13349	0.159393	0.098909941	0.09403
"23*106557644.5*KInñnñ1817"	0.10079	0.078993	0.436574226	-0.04637
"23*106650422.5*KInñnñ1817"	0.15349	0.163393	0.138272322	0.17103
"23*106694518.5*23R23S1"	0.25949	0.190393	0.380508694	0.17003
"23*106764137*DSI23I"	0.23349	0.211393	0.245559017	0.21503
"23*106764582.5*DSI23I"	0.10849	0.123393	0.211438141	0.17103
"23*106766111*DSI23I"	0.09579	0.115393	0.226722495	0.07003
"23*106808034.5*DSI23I"	0.24149	0.180393	0.120352374	0.10763
"23*106846208.5*chrX:106846179-106846238"	0.18849	0.053193	0.217452103	0.21603
"23*106933268.5*MID2"	0.19049	0.140393	0.036175255	0.12803
"23*106981252.5*nñK094711"	0.15949	0.131393	0.317641646	0.11003
"23*107030370.5*$zEX13B"	0.19249	0.149393	0.063500004	0.22803
"23*107107557.5*VSIG1"	0.19049	0.161393	0.237421245	0.26203
"23*107134584.5*23SMD10"	0.13249	-0.055907	0.116239264	-0.10297
"23*107176175.5*nñ23G4nñ"	0.25949	0.246393	0.201886463	0.29903
"23*107243010.5*zUOL4nñ6"	0.04019	0.072493	0.110796813	0.03923
"23*107350060.5*zUOL4nñ6"	0.16549	0.110393	0.122841033	0.35003
"23*107392914.5*zUOL4nñ6"	0.07869	0.165393	0.094853188	0.15003
"23*107454095.5*zUOL4nñ6"	0.21249	0.121393	0.191732382	0.23403
"23*107490319.5*zUOL4nñ5"	0.15649	0.141393	0.129202523	0.03383
"23*107551154.5*zUOL4nñ5"	0.07279	0.073493	0.134730951	0.05633
"23*107563947.5*zUOL4nñ5"	0.09479	0.193393	0.06373365	0.17303
"23*107970035.5*chrX:107970006-107970065"	0.10949	0.136393	0.021214463	0.11403
"23*108087656.5*chrX:108087627-108087686"	0.07589	0.100393	-0.010597974	0.11103
"23*108240687.5*chrX:108240658-108240717"	-0.02631	0.019193	0.136017382	-0.01997
"23*108444724.5*GUzUY2F"	0.12049	0.158393	0.139100016	0.15203
"23*108479698.5*GUzUY2F"	0.19449	0.236393	0.228983293	0.23703
"23*108514729.5*GUzUY2F"	0.21249	0.236393	0.161623587	0.30603
"23*108592438.5*NX$z2"	0.18049	0.175393	0.136255037	0.05723
"23*108673293.5*KzUNE1L"	0.11149	0.109393	0.311837291	0.14303
"23*108745562.5*nñzUSL4"	0.17149	0.068693	0.171117443	0.11603
"23*108777379.5*nñzUSL4"	0.10309	0.051193	0.209985491	0.08233
"23*108866434.5*chrX:108866405-108866464"	0.19949	0.126393	0.218909376	0.28003
"23*109025151.5*chrX:109025122-109025181"	0.18849	0.157393	0.165715526	0.11903
"23*109117320.5*qJ22679"	0.16549	0.220393	0.101189446	0.17403
"23*109159690.5*qJ22679"	0.18649	0.009003	0.360117451	0.12003
"23*109225516*qJ22679"	0.21449	0.084593	0.073366367	0.36903
"23*109265897.5*nñMMEzUR1"	0.13849	0.154393	0.2927164	0.09603
"23*109343096.5*nñMMEzUR1"	0.32349	0.325393	0.210676027	0.42203
"23*109461019.5*nñMMEzUR1"	0.18549	0.163393	0.230671852	0.07173
"23*109493731.5*RGnñG1"	0.20649	0.234393	0.122986834	0.08393
"23*109505697.5*chrX:109505668-109505727"	0.12349	0.077193	0.134274109	-0.04447
"23*109569777.5*$zDGF3"	0.41749	0.315393	0.077915794	0.48603
"23*109615614.5*chrX:109615585-109615644"	0.11649	0.113393	0.150126828	0.05253
"23*109724797.5*zUHRDL1"	-0.02021	0.080693	0.128032538	-0.12297
"23*109743700.5*zUHRDL1"	0.22749	0.153393	0.116520747	0.11503
"23*109812174.5*zUHRDL1"	0.12649	0.137393	0.129389526	0.23903
"23*109853196.5*chrX:109853167-109853226"	0.08909	0.003583	0.298248325	0.12503
"23*110038131.5*chrX:110038102-110038161"	0.04749	0.087093	0.325024234	0.02613
"23*110164678.5*23nñK3"	0.19249	0.218393	0.142005142	0.31603
"23*110172481.5*23nñK3"	0.30549	0.248393	0.165401489	0.39703
"23*110213066.5*23nñK3"	0.17049	0.199393	0.238794148	0.16503
"23*110265430.5*23nñK3"	0.22849	0.215393	0.163827284	0.25303
"23*110307557.5*zUnñ23N6"	0.11249	0.048393	0.214395679	0.14203
"23*110379099.5*DzUX"	0.14949	0.135393	0.267947214	0.25603
"23*110437503.5*DzUX"	0.05989	0.022793	0.164852785	0.05133
"23*110524305.5*chrX:110524276-110524335"	0.25249	0.146393	0.118232168	0.32703
"23*110634203.5*chrX:110634174-110634233"	0.14149	0.126393	0.273352668	0.26903
"23*110731641*GL$z28D1"	0.19849	0.181393	-0.030307344	0.39503
"23*110776710.5*zUXorf45"	0.10159	0.067193	0.391575019	0.05183
"23*110828409.5*$zR23zU5"	0.08249	0.053893	0.09661953	0.09173
"23*110884445.5*$zR23zU5"	0.14249	0.253393	0.238943663	0.22703
"23*110943303.5*$zR23zU5"	0.21149	0.172393	0.018275294	0.27103
"23*111001623*$zR23zU5"	0.12849	0.139393	0.317724819	0.16003
"23*111086450.5*$zR23zU5"	0.08399	0.002833	0.179627188	0.0153
"23*111135280.5*qJ46608"	0.15049	0.123393	0.189579769	0.34603
"23*111319159.5*qJ46608"	0.15549	-0.067707	0.011095048	0.02233
"23*111415031.5*qJ46608"	0.16849	0.256393	0.042662952	0.29803
"23*111507104.5*chrX:111507075-111507134"	0.02479	0.069993	0.049300108	0.008812
"23*111695065.5*LHF23L1"	0.11449	0.224393	0.142624506	0.17403
"23*111726876.5*LHF23L1"	0.13249	0.190393	0.183006756	0.20303
"23*111800315.5*LOzU203510"	0.18449	0.187393	0.237045503	0.40603
"23*111853520.5*nñMO$z"	0.04119	0.062393	0.1256407	-0.00517
"23*111888107.5*nñMO$z"	0.21449	0.063893	0.276793226	0.11003
"23*111993255.5*chrX:111993226-111993285"	0.05999	0.025593	0.000534693	-0.01057
"23*112230920.5*nñK127862"	0.14749	0.159393	0.238431029	0.20403
"23*112443542.5*nñK127862"	0.12449	0.114393	0.17764503	0.18003
"23*112582510.5*chrX:112582481-112582540"	0.14349	0.018893	0.274485134	0.11203
"23*112732053.5*chrX:112732024-112732083"	-0.01301	0.124393	0.191266971	0.10253
"23*112837834.5*chrX:112837805-112837864"	0.14449	0.028693	0.051817115	0.15603
"23*113008608.5*chrX:113008579-113008638"	0.10639	0.081293	-0.053670125	0.09023
"23*113127309.5*chrX:113127280-113127339"	0.14049	0.107393	0.178484392	0.17603
"23*113270299.5*chrX:113270270-113270329"	0.24749	0.095993	0.247346912	0.17703
"23*113448329.5*ENS$z00000324303"	0.28249	0.070993	0.14491387	0.04613
"23*113641786.5*H$zR2zU"	0.16549	0.193393	0.10192252	0.15603
"23*113784250.5*H$zR2zU"	0.07289	0.092893	0.004346458	0.01518
"23*113855168.5*H$zR2zU"	0.06329	0.115393	0.186182836	0.06233
"23*113905590*H$zR2zU"	0.08039	0.102393	-0.003307374	0.12703
"23*113966004.5*H$zR2zU"	0.14649	0.166393	0.18532484	0.21203
"23*114065527.5*IL13Rnñ2"	0.13449	0.132393	0.07590926	0.15903
"23*114074836.5*IL13Rnñ2"	0.12649	0.153393	0.079134561	0.01611
"23*114196733.5*LRzUH2"	0.24749	0.171393	0.099953464	0.28303
"23*114221282.5*LRzUH2"	0.09409	0.116393	0.200910162	0.19203
"23*114246418.5*LRzUH2"	0.22849	0.253393	0.097322198	0.23203
"23*114323860.5*chrX:114323831-114323890"	0.14949	0.068793	0.357212743	0.16803
"23*114364967.5*LUZ234"	0.18249	-0.005387	0.046946768	0.04493
"23*114445593.5*chrX:114445564-114445623"	0.27349	0.391393	0.13120742	0.40603
"23*114644034.5*23LS3"	0.25449	0.002743	0.18420036	0.28603
"23*114650908.5*23LS3"	0.18849	0.126393	0.087883211	0.10793
"23*114694251*23LS3"	0.09049	-0.087307	0.210160664	-0.04227
"23*114713378.5*chrX:114713349-114713408"	0.23149	0.251393	0.168363292	0.26103
"23*114819161.5*LOzU441513"	0.14849	0.146393	0.061545344	0.10443
"23*114909985.5*chrX:114909956-114910015"	0.21349	0.178393	0.215150201	0.17003
"23*115113934*nñG$zR2"	0.07289	0.064193	0.166186959	0.02833
"23*115115759.5*nñG$zR2"	0.07539	0.004943	0.146862592	0.08723
"23*115117482.5*nñG$zR2"	0.06989	0.096093	0.138690873	0.02303
"23*115266748.5*chrX:115266719-115266778"	0.14049	0.076193	0.140298617	-0.01087
"23*115385845.5*SLzU6nñ14"	0.06919	0.058293	0.027586413	0.05833
"23*115394658.5*SLzU6nñ14"	0.02239	-0.030607	0.100522615	0.02083
"23*115402969.5*SLzU6nñ14"	0.05809	0.120393	0.21159119	0.02823
"23*115553205.5*chrX:115553176-115553235"	0.24749	0.273393	0.182090961	0.36203
"23*115646768.5*chrX:115646739-115646798"	0.27149	0.116393	0.043106729	0.35903
"23*115903365.5*chrX:115903336-115903395"	-0.00511	0.060293	0.247869482	-0.03887
"23*116016310.5*chrX:116016281-116016340"	0.20649	0.117393	0.191756303	0.17903
"23*116150608.5*chrX:116150579-116150638"	0.0145	0.111393	0.224189147	0.07703
"23*116429148.5*chrX:116429119-116429178"	0.11549	0.141393	0.160108143	0.19503
"23*116540294.5*chrX:116540265-116540324"	0.11449	0.138393	0.05291739	0.05713
"23*116773588.5*chrX:116773559-116773618"	0.06419	0.016193	0.343082732	0.11303
"23*116814563.5*KLHL13"	0.09729	0.123393	0.12879442	0.23903
"23*116825153.5*KLHL13"	0.0065122	0.023793	0.088311652	0.02163
"23*116863061.5*KLHL13"	0.10529	0.112393	0.043852732	0.10383
"23*116939793.5*KLHL13"	0.08849	0.125393	0.251316545	0.04133
"23*116980244.5*KLHL13"	0.08179	0.111393	0.258294326	0.25103
"23*117034589.5*chrX:117034560-117034619"	0.10389	0.070393	0.226107417	0.08593
"23*117245050.5*chrX:117245021-117245080"	0.09749	0.221393	-0.003679569	0.12903
"23*117312847.5*WDR44"	0.17649	0.191393	0.104181155	0.15503
"23*117352604.5*WDR44"	0.11449	0.151393	0.022999786	0.17103
"23*117364769.5*WDR44"	0.09629	0.050593	0.066533015	0.14403
"23*117369654.5*chrX:117369625-117369684"	0.19349	0.157393	0.145173256	0.17203
"23*117489666.5*DOzUK11"	0.16349	0.163393	0.081593887	0.14303
"23*117592576.5*DOzUK11"	0.32549	0.123393	0.232237184	0.45003
"23*117599054.5*DOzUK11"	0.18349	0.155393	0.301201599	0.20903
"23*117677044*IL13Rnñ1"	0.15549	0.196393	0.353697406	0.14803
"23*117692290.5*IL13Rnñ1"	0.19049	0.178393	0.170196995	0.20703
"23*117740860.5*ZzUzUHzU12"	0.18549	0.129393	0.223918512	0.37603
"23*117777698.5*chrX:117777669-117777728"	0.14449	0.131393	0.166411686	0.03373
"23*117903715.5*RNF127"	0.24149	0.095093	0.075313159	0.33303
"23*117925998.5*RNF127"	0.09279	0.023693	0.196480815	0.03053
"23*118002712.5*KInñnñ1210"	0.26249	0.118393	0.087882909	0.15403
"23*118004624.5*KInñnñ1210"	0.20549	0.108393	0.349758172	0.13603
"23*118156302*23GRMzU1"	0.16249	0.056193	-0.038789709	0.14703
"23*118172048.5*LOzU139516"	0.18749	0.123393	0.159493137	0.10203
"23*118322237.5*LOzU203427"	0.28249	0.183393	0.149507046	0.21103
"23*118361200.5*LOzU203427"	0.16449	0.153393	0.31790398	0.08993
"23*118368921.5*LOzU203427"	0.20349	0.172393	0.047802247	0.22303
"23*118386704.5*SLzU25nñ5"	0.21249	0.092393	0.255722253	0.40203
"23*118455639.5*qJ22965"	0.14349	0.058693	0.211946287	0.07903
"23*118473073.5*qJ22965"	0.31449	0.228393	0.339333796	0.35803
"23*118494680.5*UBE2nñ"	0.11749	0.037593	0.155219415	0.08773
"23*118497356.5*UBE2nñ"	0.24849	0.206393	0.099582375	0.23203
"23*118499891.5*UBE2nñ"	0.09899	-0.000263	0.179509116	0.05103
"23*118507672.5*NKRF"	0.19149	0.031193	0.281671064	0.10803
"23*118534076.5*2006/09/30"	0.26949	0.207393	0.144351094	0.22403
"23*118585800.5*2006/09/30"	0.11249	0.116393	0.214284681	0.21703
"23*118703251.5*R23L39"	0.23049	0.104393	0.230602196	0.06883
"23*118760312.5*U23F3B"	0.23349	0.150393	0.249109022	0.39003
"23*118767870.5*U23F3B"	0.19749	0.127393	0.144488867	0.14503
"23*118787251.5*ZNF183"	0.19649	0.116393	0.166531381	0.06803
"23*118791728.5*NDUFnñ1"	0.07269	0.003553	0.050105346	-0.00477
"23*118819402*nñKnñ2314"	0.26849	0.272393	0.191557695	0.32403
"23*118834745.5*nñKnñ2314"	0.18949	0.101393	0.155977497	0.22103
"23*118845871.5*NKnñ23"	0.14949	0.114393	0.074425667	0.29403
"23*118947788.5*chrX:118947759-118947818"	0.11149	0.004693	0.223824548	0.09863
"23*119024911.5*chrX:119024882-119024941"	0.15949	0.168393	0.386514029	0.08413
"23*119031058.5*O$zEX"	0.10949	0.073793	0.061898291	0.00479
"23*119119282.5*chrX:119119253-119119312"	0.26849	0.171393	0.099592423	0.32903
"23*119156878.5*zUXorf42"	0.14049	0.139393	0.314451819	0.06843
"23*119159089.5*zUXorf42"	0.12049	-0.083607	0.290514969	-0.12297
"23*119170958.5*ZB$zB33"	0.21249	0.150393	0.381530973	0.31903
"23*119171953.5*ZB$zB33"	0.19249	0.097093	0.180879162	0.12403
"23*119175373.5*qJ20716"	0.27949	0.254393	0.26308872	0.23603
"23*119201711.5*qJ20716"	0.26449	0.298393	0.164334138	0.17703
"23*119278208.5*nñ$z231B4"	0.15249	0.229393	0.071665996	0.03543
"23*119364774.5*LnñM232"	0.20149	0.125393	0.267786225	0.25803
"23*119405107.5*chrX:119405078-119405137"	0.00098	0.096193	0.106093866	0.13203
"23*119445954.5*zUUL4B"	0.25849	0.094193	-0.121998939	0.24503
"23*119454491.5*zUUL4B"	0.19849	0.133393	0.32197816	0.19103
"23*119521822.5*MzU$zS1"	0.26949	0.142393	0.099573606	0.37403
"23*119543110.5*zU1GnñL$z2"	0.21249	0.159393	0.110102787	0.32903
"23*119544068.5*zU1GnñL$z2"	0.13249	0.155393	0.197611498	0.23103
"23*119713593.5*chrX:119713564-119713623"	0.08859	0.080393	0.383428379	0.12803
"23*119783478.5*chrX:119783449-119783508"	0.10229	0.024193	0.043181403	0.12703
"23*119846689.5*chrX:119846660-119846719"	0.21249	0.097393	0.204593	0.30603
"23*119907653.5*GLUD2"	0.19849	0.153393	0.201725188	0.44303
"23*119909354.5*GLUD1"	0.02549	0.001133	0.087767354	0.15903
"23*120023167.5*chrX:120023138-120023197"	0.15949	0.177393	-0.077123937	0.28003
"23*120199813.5*chrX:120199784-120199843"	0.13449	-0.000293	0.386899034	0.10313
"23*120293118.5*chrX:120293089-120293148"	0.16749	0.260393	0.080462656	0.35403
"23*120374203.5*chrX:120374175-120374232"	0.31249	0.188393	-0.066037801	0.32703
"23*120472322.5*chrX:120472293-120472352"	-0.01831	-0.202607	0.225674267	-0.27297
"23*120566931.5*chrX:120566902-120566961"	0.06789	0.040593	0.210558196	0.10533
"23*120644360.5*chrX:120644331-120644390"	0.07899	0.092393	0.289317087	0.14603
"23*120794157.5*chrX:120794128-120794187"	0.10059	0.072093	0.26475226	0.14103
"23*120982034.5*chrX:120982005-120982064"	0.10299	0.039793	0.233744748	0.10773
"23*121076844.5*chrX:121076815-121076874"	0.14949	0.034293	0.203513246	0.04933
"23*121308423.5*chrX:121308394-121308453"	0.21549	0.229393	0.071174321	0.25403
"23*121485981.5*chrX:121485952-121486011"	0.17349	0.113393	0.176232177	0.34603
"23*121654129.5*chrX:121654100-121654159"	0.10849	-0.016507	0.091140858	0.20703
"23*121933553.5*chrX:121933524-121933583"	0.16849	0.019993	0.462460738	0.20803
"23*122050417.5*GRInñ3"	0.26349	0.194393	0.363248322	0.13403
"23*122064025.5*GRInñ3"	0.32849	0.032693	0.206347451	0.37403
"23*122214327.5*GRInñ3"	0.18149	0.169393	0.109044364	0.21303
"23*122264172.5*GRInñ3"	0.28349	0.112393	0.199365377	0.14003
"23*122324300*GRInñ3"	0.30249	0.177393	0.364761577	0.31103
"23*122351262.5*LOzU392533"	0.21749	0.092093	0.26569661	0.37803
"23*122487091.5*$zHOzU2"	0.26549	0.113393	0.20352313	0.15603
"23*122492378.5*$zHOzU2"	0.45349	0.327393	0.360523777	0.42703
"23*122526651.5*$zHOzU2"	0.22349	0.067893	0.052805701	0.16003
"23*122590786.5*$zHOzU2"	0.22449	0.180393	0.140598402	0.20703
"23*122699992.5*chrX:122699963-122700022"	0.00458	0.024293	0.232837107	-0.03517
"23*122729076.5*BIRzU4"	0.20549	0.193393	-0.198049183	0.09143
"23*122745342.5*BIRzU4"	0.20249	0.110393	0.186033592	0.17003
"23*122765116.5*BIRzU4"	0.31549	0.268393	0.168747491	0.34303
"23*122830991.5*S$znñG2"	0.25849	0.137393	0.043956104	-0.13497
"23*122901958.5*S$znñG2"	0.13149	0.086093	0.142140706	0.05153
"23*122992456.5*chrX:122992427-122992486"	0.22049	0.184393	0.119871092	0.20003
"23*123083490.5*chrX:123083461-123083520"	0.12849	0.148393	0.239372046	0.15203
"23*123205868*SH2D1nñ"	0.14649	0.155393	0.290556999	0.03173
"23*123225200.5*SH2D1nñ"	0.16249	0.078993	0.249322572	0.11103
"23*123238269.5*nñK055765"	0.20649	0.259393	0.102930593	0.17403
"23*123356428.5*ODZ1"	0.11349	0.066493	0.136570189	0.03583
"23*123753724.5*ODZ1"	0.09919	0.115393	0.345850171	0.12903
"23*123823184.5*chrX:123823157-123823212"	0.13649	0.031993	0.153454809	0.17703
"23*123895339.5*chrX:123895310-123895369"	0.22849	0.201393	0.209906933	0.33203
"23*124164894.5*chrX:124164865-124164924"	0.10639	0.130393	0.110087373	0.04893
"23*124790408.5*chrX:124790379-124790438"	0.10949	0.129393	0.277695403	0.07393
"23*124917243.5*chrX:124917214-124917273"	-0.01151	0.058393	0.101047175	-0.03517
"23*125018506.5*chrX:125018477-125018536"	0.07149	0.099393	0.376834682	0.17703
"23*125170399.5*chrX:125170370-125170429"	0.04569	0.080793	0.162628478	0.00301
"23*125409287.5*WDR40B"	0.17149	0.210393	0.194360421	0.20503
"23*125410299.5*WDR40B"	0.15649	0.157393	0.165748318	0.15303
"23*125482357.5*chrX:125482328-125482387"	0.10299	0.088493	0.204585854	0.02993
"23*125591790.5*chrX:125591761-125591820"	0.10499	0.111393	0.018805944	0.06853
"23*125684866.5*chrX:125684837-125684896"	0.06479	0.094193	0.240433893	0.05103
"23*125843444.5*chrX:125843415-125843474"	0.15249	0.183393	-0.001068674	0.20003
"23*126030945.5*chrX:126030916-126030975"	0.06319	0.098193	0.214047927	-0.00657
"23*126179408.5*chrX:126179379-126179438"	0.14749	0.100393	0.17617027	0.14703
"23*126359372.5*chrX:126359343-126359402"	0.19849	0.251393	0.151568913	0.43803
"23*126459472.5*chrX:126459443-126459502"	0.19049	0.081593	0.191444204	0.18603
"23*126586914.5*chrX:126586885-126586944"	0.0085	0.033693	0.16266355	-0.02907
"23*126809293.5*chrX:126809264-126809323"	0.05779	0.067693	0.0249473	-0.00337
"23*126910507*$zHzU2040389"	0.05489	0.071093	0.109013111	0.07303
"23*126911794.5*nñzU$zR$z1"	0.02919	0.095593	0.071343923	0.12303
